"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"PJ4Y3VVJ","journalArticle","","Kurunthachalam, Aravindhan","Enhancing AI-Driven Software Optimization with Attention-Based Memory Transformers and Graph Multi-Agent RL","","","","","http://ijses.com/wp-content/uploads/2025/03/40-IJSES-V9N3.pdf","In the evolving field of AI system software optimization, accomplishing efficient performance management remains a critical task. The paper introduces a new trifecta framework for Memory-Augmented Transformers with GNNs and MARL algorithms, which is essentially the next logical step in addressing performance management challenges in AI systems. Most of the techniques used so far include MANNs + HMAL + CBMs, and thus none of these approaches are sufficiently competent in retaining memory, achieving complete coordination, and demonstrating flexibility, causing wastage of underutilized resources and functionality of the system. This framework lacks limitations such as dynamic allocation of resources, better workload balancing, and accurate anomaly detection. The results are stupendous, with improvements in memory retention efficiency at 95 percent, coordination accuracy at 94 percent, adaptability at 92 percent, and task completion rate at 96 percent. The model further improves the system's efficiency by 25 percent, resource utilization at 92 percent, and detects an anomaly with an F1-Score of 0.93 and ROCAUC of 0.96, calculated over a significant amount of time. It proves superior to MANNs + HMAL + CBMs across the board, which differentiates it from other existing algorithms for use in systems management. This hybrid framework also has enormous potential application areas in the future, such as IoT, autonomous vehicles, and smart cities, with the work looking into integrating it into an edge computing framework to scale further.","","2025-05-22 20:02:37","2025-05-26 13:23:55","2025-05-22 20:02:11","","","","","","","","","","","","","","","","","","","Google Scholar","","","","/Users/ksoares/Zotero/storage/N57CDVT2/Kurunthachalam - Enhancing AI-Driven Software Optimization with Attention-Based Memory Transformers and Graph Multi-A.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RJLL435P","preprint","2024","Ren, Siyue; Cui, Zhiyao; Song, Ruiqi; Wang, Zhen; Hu, Shuyue","Emergence of Social Norms in Generative Agent Societies: Principles and Architecture","","","","10.48550/arXiv.2403.08251","http://arxiv.org/abs/2403.08251","Social norms play a crucial role in guiding agents towards understanding and adhering to standards of behavior, thus reducing social conflicts within multi-agent systems (MASs). However, current LLM-based (or generative) MASs lack the capability to be normative. In this paper, we propose a novel architecture, named CRSEC, to empower the emergence of social norms within generative MASs. Our architecture consists of four modules: Creation & Representation, Spreading, Evaluation, and Compliance. This addresses several important aspects of the emergent processes all in one: (i) where social norms come from, (ii) how they are formally represented, (iii) how they spread through agents' communications and observations, (iv) how they are examined with a sanity check and synthesized in the long term, and (v) how they are incorporated into agents' planning and actions. Our experiments deployed in the Smallville sandbox game environment demonstrate the capability of our architecture to establish social norms and reduce social conflicts within generative MASs. The positive outcomes of our human evaluation, conducted with 30 evaluators, further affirm the effectiveness of our approach. Our project can be accessed via the following link: https://github.com/sxswz213/CRSEC.","2024-08-30","2025-05-22 20:02:37","2025-05-22 20:02:37","2025-05-22 20:02:15","","","","","","","Emergence of Social Norms in Generative Agent Societies","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2403.08251 [cs]","","/Users/ksoares/Zotero/storage/Q395S8RY/Ren et al. - 2024 - Emergence of Social Norms in Generative Agent Societies Principles and Architecture.pdf; /Users/ksoares/Zotero/storage/HNNC7NS6/2403.html","","","Computer Science - Artificial Intelligence; Computer Science - Multiagent Systems; Computer Science - Computers and Society","","","","","","","","","","","","","","","","","","","arXiv:2403.08251","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NBMV35J5","conferencePaper","2024","Sun, Jinyuan; Li, Auston; Deng, Yifan; Li, Jiabo","ChatMol Copilot: An Agent for Molecular Modeling and Computation Powered by LLMs","Proceedings of the 1st Workshop on Language+ Molecules (L+ M 2024)","","","","https://aclanthology.org/2024.langmol-1.7/","Large Language Models (LLMs) like ChatGPT excel at diverse tasks when given explicit instructions, yet they often struggle with specialized domains such as molecular science, lacking in-depth reasoning and sophisticated planning capabilities. To address these limitations, we introduce ChatMol Copilot, a chatbot-like agent specifically engineered for protein design and small molecule computations. ChatMol Copilot employs a multi-level abstraction framework to expand the LLM‘s capability. At the basic level, it integrates external computational tools through function calls, thus offloading complex tasks and enabling a focus on strategic decision-making. The second level is data abstraction. Large data sets (such as a large number of molecules created by a generative model) are stored in Redis cache, and the redis keys are referenced by LLMs for data sources involved in computation. The third level of abstraction allows the LLM to orchestrate these tools, either directly or via dynamically generated Python executables. Our evaluations demonstrate that ChatMol Copilot can adeptly manage molecular modeling tasks, effectively utilizing a variety of tools as directed. By simplifying access to sophisticated molecular modeling resources, ChatMol Copilot stands to significantly accelerate drug discovery and biotechnological innovation, empowering biochemists with advanced, user-friendly AI capabilities. The open-sourced code is available at https://github.com/ChatMol/ChatMol","2024","2025-05-22 20:02:37","2025-05-26 13:21:19","2025-05-22 20:02:18","55–65","","","","","","ChatMol Copilot","","","","","","","","","","","","Google Scholar","","","","/Users/ksoares/Zotero/storage/5ZXMSRLY/Sun et al. - 2024 - ChatMol Copilot An Agent for Molecular Modeling and Computation Powered by LLMs.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BMZFGW9T","preprint","2024","Rasheed, Zeeshan; Sami, Malik Abdul; Kemell, Kai-Kristian; Waseem, Muhammad; Saari, Mika; Systä, Kari; Abrahamsson, Pekka","CodePori: Large-Scale System for Autonomous Software Development Using Multi-Agent Technology","","","","10.48550/arXiv.2402.01411","http://arxiv.org/abs/2402.01411","Context: Large Language Models (LLMs) and Generative Pre-trained Transformers (GPTs) have transformed the field of Software Engineering (SE). Existing LLM-based multi-agent models have successfully addressed basic dialogue tasks. However, the potential of LLMs for more challenging tasks, such as automated code generation for large and complex projects, has been investigated in only a few existing works. Objective: This paper aims to investigate the potential of LLM-based agents in the software industry, particularly in enhancing productivity and reducing time-to-market for complex software solutions. Our primary objective is to gain insights into how these agents can fundamentally transform the development of large-scale software. Methods: We introduce CodePori, a novel system designed to automate code generation for large and complex software projects based on functional and non-functional requirements defined by stakeholders. To assess the proposed system performance, we utilized the HumanEval benchmark and manually tested the CodePori model, providing 20 different project descriptions as input and then evaluated the code accuracy by manually executing the code. Results: CodePori is able to generate running code for large-scale projects, aligned with the typical software development process. The HumanEval benchmark results indicate that CodePori improves code accuracy by 89%. A manual assessment conducted by the first author shows that the CodePori system achieved an accuracy rate of 85%. Conclusion: Based on the results, our conclusion is that proposed system demonstrates the transformative potential of LLM-based agents in SE, highlighting their practical applications and opening new opportunities for broader adoption in both industry and academia. Our project is publicly available at https://github.com/GPT-Laboratory/CodePori.","2024-09-17","2025-05-22 20:02:37","2025-05-22 20:02:37","2025-05-22 20:02:19","","","","","","","CodePori","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2402.01411 [cs]","","/Users/ksoares/Zotero/storage/W4WK242D/Rasheed et al. - 2024 - CodePori Large-Scale System for Autonomous Software Development Using Multi-Agent Technology.pdf; /Users/ksoares/Zotero/storage/PKLS5372/2402.html","","","Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2402.01411","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K8DKUH8P","journalArticle","2025","Li, Taochang; Chen, Zixuan; Hou, Limin","Speed Synchronization of Multi-PMSMs with Multi-Agent Prescribed-Time Sliding Mode Consensus Control","IEEE Journal of Emerging and Selected Topics in Power Electronics","","","","https://ieeexplore.ieee.org/abstract/document/10969797/","To improve the flexibility, accuracy and robustness of speed synchronization control among multiple permanent magnet synchronous motors (multi-PMSMs), research on multi-agent prescribed-time sliding mode consensus control is conducted in this paper. First, this work establishes the speed regulation system of multi-PMSMs as a multi-agent system (MAS) and then transforms the speed synchronization challenge into a consensus control problem in MAS, enabling information exchange via undirected graph communication topologies. Subsequently, a novel smooth terminal time regulator (S-TTR) function is designed, and a global prescribed-time time-varying sliding mode (TVSM) consensus control strategy incorporating the S-TTR function is proposed. The strategy ensures prescribed-time speed synchronization with enhanced control precision and robustness. Furthermore, a dual-layer adaptive prescribed-time disturbance observer (PTDO) is introduced to estimate disturbances within a prescribed time frame, addressing unknown upper bounds of disturbance derivatives. Additionally, the stability of both the controller and observer is proven using Lyapunov stability theory. Finally, comprehensive experiments validate the effectiveness and superiority of the proposed control strategy for multi-PMSMs systems.","2025","2025-05-22 20:02:37","2025-05-26 13:27:32","2025-05-22 20:02:22","","","","","","","","","","","","","","","","","","","Google Scholar","","Publisher: IEEE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MY3SNE85","conferencePaper","2024","Xie, Liwenhan; Zheng, Chengbo; Xia, Haijun; Qu, Huamin; Zhu-Tian, Chen","WaitGPT: Monitoring and Steering Conversational LLM Agent in Data Analysis with On-the-Fly Code Visualization","Proceedings of the 37th Annual ACM Symposium on User Interface Software and Technology","979-8-4007-0628-8","","10.1145/3654777.3676374","https://dl.acm.org/doi/10.1145/3654777.3676374","Large language models (LLMs) support data analysis through conversational user interfaces, as exemplified in OpenAI’s ChatGPT (formally known as Advanced Data Analysis or Code Interpreter). Essentially, LLMs produce code for accomplishing diverse analysis tasks. However, presenting raw code can obscure the logic and hinder user verification. To empower users with enhanced comprehension and augmented control over analysis conducted by LLMs, we propose a novel approach to transform LLM-generated code into an interactive visual representation. In the approach, users are provided with a clear, step-by-step visualization of the LLM-generated code in real time, allowing them to understand, verify, and modify individual data operations in the analysis. Our design decisions are informed by a formative study (N=8) probing into user practice and challenges. We further developed a prototype named WaitGPT and conducted a user study (N=12) to evaluate its usability and effectiveness. The findings from the user study reveal that WaitGPT facilitates monitoring and steering of data analysis performed by LLMs, enabling participants to enhance error detection and increase their overall confidence in the results.","2024-10-13","2025-05-22 20:02:37","2025-05-26 13:29:57","2025-05-22 20:02:24","1-14","","","","","","WaitGPT","","","","","ACM","Pittsburgh PA USA","en","","","","","DOI.org (Crossref)","","","","/Users/ksoares/Zotero/storage/7SL7NS2K/Xie et al. - 2024 - WaitGPT Monitoring and Steering Conversational LLM Agent in Data Analysis with On-the-Fly Code Visu.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","UIST '24: The 37th Annual ACM Symposium on User Interface Software and Technology","","","","","","","","","","","","","","",""
"NW9C9EPR","conferencePaper","2024","Dong, Yuji; Zhang, Shiyao; Yao, Xueyan; Zhang, Jie; Huang, Sida; Li, Yue","Active Collaboration in IoT: Cognitive-agent Oriented Resource-centric Architecture","IEEE 2024 33rd International Conference on Computer Communications and Networks (ICCCN)","","","","https://www.researchgate.net/profile/Yuji-Dong-2/publication/384291958_Active_Collaboration_in_IoT_Cognitive-agent_Oriented_Resource-centric_Architecture/links/66f300f8906bca2ac3c8a3e4/Active-Collaboration-in-IoT-Cognitive-agent-Oriented-Resource-centric-Architecture.pdf","The Internet of Things (IoT) has emerged as a transformative technology, but its full potential remains unrealized due to challenges such as unclear and dynamic requirements, lack of standardized protocols, and the need for agile development approaches. To address these obstacles, this paper introduces the Cognitive-agent Oriented Resource-centric Architecture (CORA), a novel architecture designed to enhance the development of IoT systems. CORA employs an Active Collaboration paradigm that facilitates the autonomous interplay of intermediate services, enabling the instantiation of complex business logic without the need for exhaustive requirement analyses. The architecture comprises Cognitive Agents that leverage Large Language Models (LLMs) to comprehend their capabilities and resources, establish collaborations, and generate new services. By employing CORA, IoT developers can prioritize creating robust and flexible services, thereby fostering a more agile and responsive evolution of IoT ecosystems. The paper presents a case study demonstrating the application of CORA in a smart home scenario, showcasing the benefits of the Active Collaboration paradigm.","2024","2025-05-22 20:02:37","2025-05-26 13:19:45","2025-05-22 20:02:26","","","","","","","Active Collaboration in IoT","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IJDIE7VC","journalArticle","2025","Jeong, Cheonsu","Beyond Text: Implementing Multimodal Large Language Model-Powered Multi-Agent Systems Using a No-Code Platform","Journal of Intelligence and Information Systems","","2288-4866, 2288-4882","10.13088/jiis.2025.31.1.191","http://arxiv.org/abs/2501.00750","This study proposes the design and implementation of a multimodal LLM-based Multi-Agent System (MAS) leveraging a No-Code platform to address the practical constraints and significant entry barriers associated with AI adoption in enterprises. Advanced AI technologies, such as Large Language Models (LLMs), often pose challenges due to their technical complexity and high implementation costs, making them difficult for many organizations to adopt. To overcome these limitations, this research develops a No-Code-based Multi-Agent System designed to enable users without programming knowledge to easily build and manage AI systems. The study examines various use cases to validate the applicability of AI in business processes, including code generation from image-based notes, Advanced RAG-based question-answering systems, text-based image generation, and video generation using images and prompts. These systems lower the barriers to AI adoption, empowering not only professional developers but also general users to harness AI for significantly improved productivity and efficiency. By demonstrating the scalability and accessibility of No-Code platforms, this study advances the democratization of AI technologies within enterprises and validates the practical applicability of Multi-Agent Systems, ultimately contributing to the widespread adoption of AI across various industries.","2025-03-31","2025-05-22 20:02:37","2025-05-22 20:02:37","2025-05-22 20:02:26","191-231","","1","31","","jiis","Beyond Text","","","","","","","","","","","","arXiv.org","","arXiv:2501.00750 [cs]","","/Users/ksoares/Zotero/storage/YBKLW7NA/Jeong - 2025 - Beyond Text Implementing Multimodal Large Language Model-Powered Multi-Agent Systems Using a No-Cod.pdf; /Users/ksoares/Zotero/storage/RUGR9HFG/2501.html","","","Computer Science - Artificial Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2HM5T7F7","preprint","2025","Xiang, Yanzheng; Yan, Hanqi; Ouyang, Shuyin; Gui, Lin; He, Yulan","SciReplicate-Bench: Benchmarking LLMs in Agent-driven Algorithmic Reproduction from Research Papers","","","","10.48550/arXiv.2504.00255","http://arxiv.org/abs/2504.00255","This study evaluates large language models (LLMs) in generating code from algorithm descriptions from recent NLP papers. The task requires two key competencies: (1) algorithm comprehension: synthesizing information from papers and academic literature to understand implementation logic, and (2) coding expertise: identifying dependencies and correctly implementing necessary APIs. To facilitate rigorous evaluation, we introduce SciReplicate-Bench, a benchmark of 100 tasks from 36 NLP papers published in 2024, featuring detailed annotations and comprehensive test cases. Building on SciReplicate-Bench, we propose Sci-Reproducer, a multi-agent framework consisting of a Paper Agent that interprets algorithmic concepts from literature and a Code Agent that retrieves dependencies from repositories and implement solutions. To assess algorithm understanding, we introduce reasoning graph accuracy, which quantifies similarity between generated and reference reasoning graphs derived from code comments and structure. For evaluating implementation quality, we employ execution accuracy, CodeBLEU, and repository dependency/API recall metrics. In our experiments, we evaluate various powerful Non-Reasoning LLMs and Reasoning LLMs as foundational models. The best-performing LLM using Sci-Reproducer achieves only 39% execution accuracy, highlighting the benchmark's difficulty.Our analysis identifies missing or inconsistent algorithm descriptions as key barriers to successful reproduction. We will open-source our benchmark, and code at https://github.com/xyzCS/SciReplicate-Bench.","2025-03-31","2025-05-22 20:02:37","2025-05-22 20:02:37","2025-05-22 20:02:29","","","","","","","SciReplicate-Bench","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2504.00255 [cs]","","/Users/ksoares/Zotero/storage/XIC7IJGG/Xiang et al. - 2025 - SciReplicate-Bench Benchmarking LLMs in Agent-driven Algorithmic Reproduction from Research Papers.pdf; /Users/ksoares/Zotero/storage/I4D38J9D/2504.html","","","Computer Science - Computation and Language; Computer Science - Artificial Intelligence; Computer Science - Multiagent Systems; Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2504.00255","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X2ZMCZQG","preprint","2025","Witt, Christian Schroeder de","Open Challenges in Multi-Agent Security: Towards Secure Systems of Interacting AI Agents","","","","10.48550/arXiv.2505.02077","http://arxiv.org/abs/2505.02077","Decentralized AI agents will soon interact across internet platforms, creating security challenges beyond traditional cybersecurity and AI safety frameworks. Free-form protocols are essential for AI's task generalization but enable new threats like secret collusion and coordinated swarm attacks. Network effects can rapidly spread privacy breaches, disinformation, jailbreaks, and data poisoning, while multi-agent dispersion and stealth optimization help adversaries evade oversightcreating novel persistent threats at a systemic level. Despite their critical importance, these security challenges remain understudied, with research fragmented across disparate fields including AI security, multi-agent learning, complex systems, cybersecurity, game theory, distributed systems, and technical AI governance. We introduce \textbf{multi-agent security}, a new field dedicated to securing networks of decentralized AI agents against threats that emerge or amplify through their interactionswhether direct or indirect via shared environmentswith each other, humans, and institutions, and characterize fundamental security-performance trade-offs. Our preliminary work (1) taxonomizes the threat landscape arising from interacting AI agents, (2) surveys security-performance tradeoffs in decentralized AI systems, and (3) proposes a unified research agenda addressing open challenges in designing secure agent systems and interaction environments. By identifying these gaps, we aim to guide research in this critical area to unlock the socioeconomic potential of large-scale agent deployment on the internet, foster public trust, and mitigate national security risks in critical infrastructure and defense contexts.","2025-05-04","2025-05-22 20:02:37","2025-05-22 20:02:37","2025-05-22 20:02:31","","","","","","","Open Challenges in Multi-Agent Security","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2505.02077 [cs]","","/Users/ksoares/Zotero/storage/DJJZQQ8F/Witt - 2025 - Open Challenges in Multi-Agent Security Towards Secure Systems of Interacting AI Agents.pdf; /Users/ksoares/Zotero/storage/KFATZKCV/2505.html","","","Computer Science - Artificial Intelligence; Computer Science - Multiagent Systems; Computer Science - Cryptography and Security","","","","","","","","","","","","","","","","","","","arXiv:2505.02077","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BPQGDWLD","conferencePaper","2024","Liu, Zijun; Zhang, Yanzhe; Li, Peng; Liu, Yang; Yang, Diyi","A dynamic LLM-powered agent network for task-oriented agent collaboration","First Conference on Language Modeling","","","","https://openreview.net/forum?id=XII0Wp1XA9","Recent studies show that collaborating multiple large language model (LLM) powered agents is a promising way for task solving. However, current approaches are constrained by using a fixed number of agents and static communication structures. In this work, we propose automatically selecting a team of agents from candidates to collaborate in a dynamic communication structure toward different tasks and domains. Specifically, we build a framework named Dynamic LLM-Powered Agent Network (DyLAN) for LLM-powered agent collaboration, operating a two-stage paradigm: (1) Team Optimization and (2) Task Solving. During the first stage, we utilize an agent selection algorithm, based on an unsupervised metric called Agent Importance Score, enabling the selection of best agents according to their contributions in a preliminary trial, oriented to the given task. Then, in the second stage, the selected agents collaborate dynamically according to the query. Empirically, we demonstrate that DyLAN outperforms strong baselines in code generation, decision-making, general reasoning, and arithmetic reasoning tasks with moderate computational cost. On specific subjects in MMLU, selecting a team of agents in the team optimization stage improves accuracy by up to 25.0% in DyLAN.1","2024","2025-05-22 20:02:37","2025-05-26 13:19:13","2025-05-22 20:02:32","","","","","","","","","","","","","","","","","","","Google Scholar","","","","/Users/ksoares/Zotero/storage/NU57E8GM/Liu et al. - 2024 - A dynamic LLM-powered agent network for task-oriented agent collaboration.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IHVW2ISW","preprint","2024","Lee, Cheryl; Xia, Chunqiu Steven; Yang, Longji; Huang, Jen-tse; Zhu, Zhouruixin; Zhang, Lingming; Lyu, Michael R.","A Unified Debugging Approach via LLM-Based Multi-Agent Synergy","","","","10.48550/arXiv.2404.17153","http://arxiv.org/abs/2404.17153","Software debugging is a time-consuming endeavor involving a series of steps, such as fault localization and patch generation, each requiring thorough analysis and a deep understanding of the underlying logic. While large language models (LLMs) demonstrate promising potential in coding tasks, their performance in debugging remains limited. Current LLM-based methods often focus on isolated steps and struggle with complex bugs. In this paper, we propose the first end-to-end framework, FixAgent, for unified debugging through multi-agent synergy. It mimics the entire cognitive processes of developers, with each agent specialized as a particular component of this process rather than mirroring the actions of an independent expert as in previous multi-agent systems. Agents are coordinated through a three-level design, following a cognitive model of debugging, allowing adaptive handling of bugs with varying complexities. Experiments on extensive benchmarks demonstrate that FixAgent significantly outperforms state-of-the-art repair methods, fixing 1.25$\times$ to 2.56$\times$ bugs on the repo-level benchmark, Defects4J. This performance is achieved without requiring ground-truth root-cause code statements, unlike the baselines. Our source code is available on https://github.com/AcceptePapier/UniDebugger.","2024-10-23","2025-05-22 20:02:37","2025-05-22 20:02:37","2025-05-22 20:02:33","","","","","","","","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2404.17153 [cs]","","/Users/ksoares/Zotero/storage/GWAHHZ6D/Lee et al. - 2024 - A Unified Debugging Approach via LLM-Based Multi-Agent Synergy.pdf; /Users/ksoares/Zotero/storage/S942DS4Q/2404.html","","","Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2404.17153","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KRT78TFW","preprint","2025","Xu, Yisen; Lin, Feng; Yang, Jinqiu; Tse-Hsun; Chen; Tsantalis, Nikolaos","MANTRA: Enhancing Automated Method-Level Refactoring with Contextual RAG and Multi-Agent LLM Collaboration","","","","10.48550/arXiv.2503.14340","http://arxiv.org/abs/2503.14340","Maintaining and scaling software systems relies heavily on effective code refactoring, yet this process remains labor-intensive, requiring developers to carefully analyze existing codebases and prevent the introduction of new defects. Although recent advancements have leveraged Large Language Models (LLMs) to automate refactoring tasks, current solutions are constrained in scope and lack mechanisms to guarantee code compilability and successful test execution. In this work, we introduce MANTRA, a comprehensive LLM agent-based framework that automates method-level refactoring. MANTRA integrates Context-Aware Retrieval-Augmented Generation, coordinated Multi-Agent Collaboration, and Verbal Reinforcement Learning to emulate human decision-making during refactoring while preserving code correctness and readability. Our empirical study, conducted on 703 instances of ""pure refactorings"" (i.e., code changes exclusively involving structural improvements), drawn from 10 representative Java projects, covers the six most prevalent refactoring operations. Experimental results demonstrate that MANTRA substantially surpasses a baseline LLM model (RawGPT ), achieving an 82.8% success rate (582/703) in producing code that compiles and passes all tests, compared to just 8.7% (61/703) with RawGPT. Moreover, in comparison to IntelliJ's LLM-powered refactoring tool (EM-Assist), MANTRA exhibits a 50% improvement in generating Extract Method transformations. A usability study involving 37 professional developers further shows that refactorings performed by MANTRA are perceived to be as readable and reusable as human-written code, and in certain cases, even more favorable. These results highlight the practical advantages of MANTRA and emphasize the growing potential of LLM-based systems in advancing the automation of software refactoring tasks.","2025-03-27","2025-05-22 20:02:37","2025-05-22 20:02:37","2025-05-22 20:02:35","","","","","","","MANTRA","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2503.14340 [cs]","","/Users/ksoares/Zotero/storage/FN3BABY2/Xu et al. - 2025 - MANTRA Enhancing Automated Method-Level Refactoring with Contextual RAG and Multi-Agent LLM Collabo.pdf; /Users/ksoares/Zotero/storage/F7VCLNSY/2503.html","","","Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2503.14340","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TPJU6RRG","preprint","2025","Fan, Meihao; Fan, Ju; Tang, Nan; Cao, Lei; Li, Guoliang; Du, Xiaoyong","AutoPrep: Natural Language Question-Aware Data Preparation with a Multi-Agent Framework","","","","10.48550/arXiv.2412.10422","http://arxiv.org/abs/2412.10422","Answering natural language (NL) questions about tables, known as Tabular Question Answering (TQA), is crucial because it allows users to quickly and efficiently extract meaningful insights from structured data, effectively bridging the gap between human language and machine-readable formats. Many of these tables are derived from web sources or real-world scenarios, which require meticulous data preparation (or data prep) to ensure accurate responses. However, preparing such tables for NL questions introduces new requirements that extend beyond traditional data preparation. This question-aware data preparation involves specific tasks such as column derivation and filtering tailored to particular questions, as well as question-aware value normalization or conversion, highlighting the need for a more nuanced approach in this context. Because each of the above tasks is unique, a single model (or agent) may not perform effectively across all scenarios. In this paper, we propose AutoPrep, a large language model (LLM)-based multi-agent framework that leverages the strengths of multiple agents, each specialized in a certain type of data prep, ensuring more accurate and contextually relevant responses. Given an NL question over a table, AutoPrep performs data prep through three key components. Planner: Determines a logical plan, outlining a sequence of high-level operations. Programmer: Translates this logical plan into a physical plan by generating the corresponding low-level code. Executor: Executes the generated code to process the table. To support this multi-agent framework, we design a novel Chain-of-Clauses reasoning mechanism for high-level operation suggestion, and a tool-augmented method for low-level code generation...","2025-05-02","2025-05-22 20:02:37","2025-05-22 20:02:37","2025-05-22 20:02:37","","","","","","","AutoPrep","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2412.10422 [cs]","","/Users/ksoares/Zotero/storage/C8KE42QK/Fan et al. - 2025 - AutoPrep Natural Language Question-Aware Data Preparation with a Multi-Agent Framework.pdf; /Users/ksoares/Zotero/storage/PSKZTIIR/2412.html","","","Computer Science - Computation and Language; Computer Science - Artificial Intelligence","","","","","","","","","","","","","","","","","","","arXiv:2412.10422","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2PTKU29","preprint","2024","Yuan, Zhiqiang; Chen, Weitong; Wang, Hanlin; Yu, Kai; Peng, Xin; Lou, Yiling","TRANSAGENT: An LLM-Based Multi-Agent System for Code Translation","","","","10.48550/arXiv.2409.19894","http://arxiv.org/abs/2409.19894","Code translation converts code from one programming language to another while maintaining its original functionality, which is crucial for software migration, system refactoring, and cross-platform development. Traditional rule-based methods rely on manually-written rules, which can be time-consuming and often result in less readable code. To overcome this, learning-based methods have been developed, leveraging parallel data to train models for automated code translation. More recently, the advance of Large Language Models (LLMs) further boosts learning-based code translation. Although promising, LLM-translated program still suffers from diverse quality issues (e.g., syntax errors and semantic errors). In particular, it can be challenging for LLMs to self-debug these errors when simply provided with the corresponding error messages. In this work, we propose a novel LLM-based multi-agent system TRANSAGENT, which enhances LLM-based code translation by fixing the syntax errors and semantic errors with the synergy between four LLM-based agents, including Initial Code Translator, Syntax Error Fixer, Code Aligner, and Semantic Error Fixer. The main insight of TRANSAGENT is to first localize the error code block in the target program based on the execution alignment between the target and source program, which can narrow down the fixing space and thus lower down the fixing difficulties. To evaluate TRANSAGENT, we first construct a new benchmark from recent programming tasks to mitigate the potential data leakage issue. On our benchmark, TRANSAGENT outperforms the latest LLM-based code translation technique UniTrans in both translation effectiveness and efficiency; additionally, our evaluation on different LLMs show the generalization of TRANSAGENT and our ablation study shows the contribution of each agent.","2024-10-01","2025-05-22 20:04:37","2025-05-22 20:04:37","2025-05-22 20:03:57","","","","","","","TRANSAGENT","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2409.19894 [cs]","","/Users/ksoares/Zotero/storage/H6X9QT2M/Yuan et al. - 2024 - TRANSAGENT An LLM-Based Multi-Agent System for Code Translation.pdf; /Users/ksoares/Zotero/storage/EWZGEYD4/2409.html","","","Computer Science - Artificial Intelligence; Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2409.19894","","","","","","","","","","","","","","","","","","","","","","","","","","",""
