Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
9Z7TYLAF,journalArticle,2024.0,"Lou, Renze; Zhang, Kai; Yin, Wenpeng",Large language model instruction following: A survey of progresses and challenges,Computational Linguistics,,,,https://direct.mit.edu/coli/article-pdf/doi/10.1162/coli_a_00523/2464827/coli_a_00523.pdf,"Task semantics can be expressed by a set of input-output examples or a piece of textual instruction. Conventional machine learning approaches for natural language processing (NLP) mainly rely on the availability of large-scale sets of task-specific examples. Two issues arise: First, collecting task-specific labeled examples does not apply to scenarios where tasks may be too complicated or costly to annotate, or the system is required to handle a new task immediately; second, this is not user-friendly since end-users are probably more willing to provide task description rather than a set of examples before using the system. Therefore, the community is paying increasing interest in a new supervision-seeking paradigm for NLP: learning to follow task instructions, that is, instruction following. Despite its impressive progress, there are some unsolved research equations that the community struggles with. This survey tries to summarize and provide insights into the current research on instruction following, particularly, by answering the following questions: (i) What is task instruction, and what instruction types exist? (ii) How should we model instructions? (iii) What are popular instruction following datasets and evaluation metrics? (iv) What factors influence and explain the instructions performance? (v) What challenges remain in instruction following? To our knowledge, this is the first comprehensive survey about instruction following.",2024,2025-05-22 09:49:53,2025-05-26 13:49:08,2025-05-22 09:49:35,1053–1095,,3.0,50.0,,,Large language model instruction following,,,,,,,,,,,,Google Scholar,,"Publisher: MIT Press 255 Main Street, 9th Floor, Cambridge, Massachusetts 02142, USA …",,/Users/ksoares/Zotero/storage/BWH4CPAZ/Lou et al. - 2024 - Large language model instruction following A survey of progresses and challenges.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJZBYPFR,journalArticle,2025.0,"Liang, Xinxin; Wang, Zuoxu; Liu, Jihong",A survey of large language model-augmented knowledge graphs for advanced complex product design,Journal of Manufacturing Systems,,,,https://www.sciencedirect.com/science/article/pii/S0278612525001050,"In the Human-AI collaboration rapid development era, the design and development of knowledge-intensive complex products should enable the design process with the help of advanced AI technology, and enhance the reasoning and application of design domain knowledge. Extracting and reusing domain knowledge would greatly facilitate the success of complex product design. Knowledge graphs (KGs), a powerful knowledge representation and storage technology, have been widely deployed in advanced complex product design because of their advantages in mining and applying large-scale, complex, and specialized domain knowledge. But merely KG and its related reasoning approaches still cannot fully support the ill-defined product design tasks. In the future complex product design, Human-AI collaboration will become a mainstream prevention trend. Large language models (LLMs) have outstanding performance in natural language understanding and generation, showing promising potential to collaborate with KGs in complex product design and development. Till 2024/03/04, only a few studies have systematically reviewed the current status of LLM and KG applications in the engineering field, not to mention a further detailed review in the complex product design field, leaving many issues not covered or fully examined. To fill this gap, 100 articles published in the last 4 years (i.e., 2021–2024) were screened and surveyed. This study provides a statistical analysis of the screened research articles, mainstream techniques of LLM & KG, and LLM & KG applications were analyze. To understand how KG and LLM could support complex product design, a framework of LLMs-augmented KG in advanced complex product design was proposed, which contains data layer, KG & LLM collaboration layer, enhanced design capability layer, and design task layer. Furthermore, we also discussed the challenges and future research directions of the LLM-KG-collaborated complex product design paradigm. As an exploratory review paper, it provides insightful ideas for implementing more specialized domain KGs in product design field.",2025,2025-05-22 09:49:53,2025-05-26 13:38:19,2025-05-22 09:49:37,883–901,,,80.0,,,,,,,,,,,,,,,Google Scholar,,Publisher: Elsevier,,/Users/ksoares/Zotero/storage/F4ESRTTD/S0278612525001050.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J3G763II,preprint,2025.0,"Zou, Henry Peng; Huang, Wei-Chieh; Wu, Yaozu; Chen, Yankai; Miao, Chunyu; Nguyen, Hoang; Zhou, Yue; Zhang, Weizhi; Fang, Liancheng; He, Langzhou; Li, Yangning; Li, Dongyuan; Jiang, Renhe; Liu, Xue; Yu, Philip S.",A Survey on Large Language Model based Human-Agent Systems,,,,10.48550/arXiv.2505.00753,http://arxiv.org/abs/2505.00753,"Recent advances in large language models (LLMs) have sparked growing interest in building fully autonomous agents. However, fully autonomous LLM-based agents still face significant challenges, including limited reliability due to hallucinations, difficulty in handling complex tasks, and substantial safety and ethical risks, all of which limit their feasibility and trustworthiness in real-world applications. To overcome these limitations, LLM-based human-agent systems (LLM-HAS) incorporate human-provided information, feedback, or control into the agent system to enhance system performance, reliability and safety. This paper provides the first comprehensive and structured survey of LLM-HAS. It clarifies fundamental concepts, systematically presents core components shaping these systems, including environment & profiling, human feedback, interaction types, orchestration and communication, explores emerging applications, and discusses unique challenges and opportunities. By consolidating current knowledge and offering a structured overview, we aim to foster further research and innovation in this rapidly evolving interdisciplinary field. Paper lists and resources are available at https://github.com/HenryPengZou/Awesome-LLM-Based-Human-Agent-Systems.",2025-05-20,2025-05-22 09:49:53,2025-05-22 09:49:53,2025-05-22 09:49:39,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2505.00753 [cs],,/Users/ksoares/Zotero/storage/G2SMP64U/Zou et al. - 2025 - A Survey on Large Language Model based Human-Agent Systems.pdf; /Users/ksoares/Zotero/storage/QC88KGL6/2505.html,,,Computer Science - Computation and Language; Computer Science - Machine Learning,,,,,,,,,,,,,,,,,,,arXiv:2505.00753,,,,,,,,,,,,,,,,,,,,,,,,,,,
B9CYWRK7,journalArticle,2025.0,"Scherbakov, Dmitry; Hubig, Nina; Jansari, Vinita; Bakumenko, Alexander; Lenert, Leslie A.",The emergence of large language models as tools in literature reviews: a large language model-assisted systematic review,Journal of the American Medical Informatics Association,,,,https://academic.oup.com/jamia/advance-article-abstract/doi/10.1093/jamia/ocaf063/8126534,"Objectives: This study aims to summarize the usage of large language models (LLMs) in the process of creating a scientific review by looking at the methodological papers that describe the use of LLMs in review automation and the review papers that mention they were made with the support of LLMs.  Materials and Methods: The search was conducted in June 2024 in PubMed, Scopus, Dimensions, and Google Scholar by human reviewers. Screening and extraction process took place in Covidence with the help of LLM add-on based on the OpenAI GPT-4o model. ChatGPT and Scite.ai were used in cleaning the data, generating the code for figures, and drafting the manuscript.  Results: Of the 3788 articles retrieved, 172 studies were deemed eligible for the final review. ChatGPT and GPT-based LLM emerged as the most dominant architecture for review automation (n 1⁄4 126, 73.2%). A significant number of review automation projects were found, but only a limited number of papers (n 1⁄4 26, 15.1%) were actual reviews that acknowledged LLM usage. Most citations focused on the automation of a particular stage of review, such as Searching for publications (n 1⁄4 60, 34.9%) and Data extraction (n 1⁄4 54, 31.4%). When comparing the pooled performance of GPT-based and BERT-based models, the former was better in data extraction with a mean precision of 83.0% (SD 1⁄4 10.4) and a recall of 86.0% (SD 1⁄4 9.8).  Discussion and Conclusion: Our LLM-assisted systematic review revealed a significant number of research projects related to review automation using LLMs. Despite limitations, such as lower accuracy of extraction for numeric data, we anticipate that LLMs will soon change the way scientific reviews are conducted.",2025,2025-05-22 09:49:53,2025-05-26 13:53:02,2025-05-22 09:49:41,ocaf063,,,,,,The emergence of large language models as tools in literature reviews,,,,,,,,,,,,Google Scholar,,Publisher: Oxford University Press,,/Users/ksoares/Zotero/storage/4R5AJY44/Scherbakov et al. - 2025 - The emergence of large language models as tools in literature reviews a large language model-assist.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JCSK6VDM,journalArticle,2025.0,"Guo, Huijie; Xing, Xudong; Zhou, Yongjie; Jiang, Wenjiao; Chen, Xiaoyi; Wang, Ting; Jiang, Zixuan; Wang, Yibing; Hou, Junyan; Jiang, Yukun",A Survey of Large Language Model for Drug Research and Development,IEEE Access,,,,https://ieeexplore.ieee.org/abstract/document/10930479/,"Drug research and development (drug R&D) is a sophisticated, cost-intensive, and time-consuming procedure with historically low success rates. The advent of Artificial Intelligence (AI) technologies has introduced innovative methods into drug R&D, particularly by leveraging AI capabilities. Large language models (LLMs), a breakthrough in generative AI, have revolutionized drug discovery. With their extensive datasets, numerous parameters, and strong multitasking abilities, LLMs have significantly improved efficiency across various related domains, providing unparalleled support to drug R&D. These models have facilitated a deeper understanding of intricate disease mechanisms and the identification of novel therapeutic strategies, ushering in a new era in drug development and clinical applications. As a result, the advancement of LLMs is poised to drive significant transformations in drug R&D, emphasizing the importance of effectively leveraging this technology. This review provides insights into the architecture and characteristics of LLMs, explores their applications in drug R&D, and highlights their research implications in bioinformatics data, including proteins, genes, and chemical compounds. Furthermore, it investigates the practical strategies of LLMs in drug discovery, drug repositioning, and clinical inquiries, presenting an innovative approach to research and future advancements in this field.",2025,2025-05-22 09:49:53,2025-05-26 13:37:28,2025-05-22 09:49:45,,,,,,,,,,,,,,,,,,,Google Scholar,,Publisher: IEEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTFLSBBC,journalArticle,2025.0,"Sargeant, Holli; Izzidien, Ahmed; Steffek, Felix",Topic Classification of Case Law Using a Large Language Model and a New Taxonomy for UK Law: AI Insights into Summary Judgment,Artificial Intelligence and Law,,"0924-8463, 1572-8382",10.1007/s10506-025-09434-0,http://arxiv.org/abs/2405.12910,"This paper addresses a critical gap in legal analytics by developing and applying a novel taxonomy for topic classification of summary judgment cases in the United Kingdom. Using a curated dataset of summary judgment cases, we use the Large Language Model Claude 3 Opus to explore functional topics and trends. We find that Claude 3 Opus correctly classified the topic with an accuracy of 87.13% and an F1 score of 0.87. The analysis reveals distinct patterns in the application of summary judgments across various legal domains. As case law in the United Kingdom is not originally labelled with keywords or a topic filtering option, the findings not only refine our understanding of the thematic underpinnings of summary judgments but also illustrate the potential of combining traditional and AI-driven approaches in legal classification. Therefore, this paper provides a new and general taxonomy for UK law. The implications of this work serve as a foundation for further research and policy discussions in the field of judicial administration and computational legal research methodologies.",2025-02-25,2025-05-22 09:49:53,2025-05-22 09:49:53,2025-05-22 09:49:46,,,,,,Artif Intell Law,Topic Classification of Case Law Using a Large Language Model and a New Taxonomy for UK Law,,,,,,,,,,,,arXiv.org,,arXiv:2405.12910 [cs],,/Users/ksoares/Zotero/storage/VSMD3V3I/Sargeant et al. - 2025 - Topic Classification of Case Law Using a Large Language Model and a New Taxonomy for UK Law AI Insi.pdf; /Users/ksoares/Zotero/storage/W7Q45VWZ/2405.html,,,Computer Science - Computation and Language; Computer Science - Artificial Intelligence; Computer Science - Machine Learning; Computer Science - Computers and Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZX7X7VJL,preprint,2025.0,"Chen, Zihan; Wang, Song; Tan, Zhen; Fu, Xingbo; Lei, Zhenyu; Wang, Peng; Liu, Huan; Shen, Cong; Li, Jundong",A Survey of Scaling in Large Language Model Reasoning,,,,10.48550/arXiv.2504.02181,http://arxiv.org/abs/2504.02181,"The rapid advancements in large Language models (LLMs) have significantly enhanced their reasoning capabilities, driven by various strategies such as multi-agent collaboration. However, unlike the well-established performance improvements achieved through scaling data and model size, the scaling of reasoning in LLMs is more complex and can even negatively impact reasoning performance, introducing new challenges in model alignment and robustness. In this survey, we provide a comprehensive examination of scaling in LLM reasoning, categorizing it into multiple dimensions and analyzing how and to what extent different scaling strategies contribute to improving reasoning capabilities. We begin by exploring scaling in input size, which enables LLMs to process and utilize more extensive context for improved reasoning. Next, we analyze scaling in reasoning steps that improves multi-step inference and logical consistency. We then examine scaling in reasoning rounds, where iterative interactions refine reasoning outcomes. Furthermore, we discuss scaling in training-enabled reasoning, focusing on optimization through iterative model improvement. Finally, we review applications of scaling across domains and outline future directions for further advancing LLM reasoning. By synthesizing these diverse perspectives, this survey aims to provide insights into how scaling strategies fundamentally enhance the reasoning capabilities of LLMs and further guide the development of next-generation AI systems.",2025-04-02,2025-05-22 09:49:53,2025-05-22 09:49:53,2025-05-22 09:49:47,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2504.02181 [cs],,/Users/ksoares/Zotero/storage/HH767B39/Chen et al. - 2025 - A Survey of Scaling in Large Language Model Reasoning.pdf; /Users/ksoares/Zotero/storage/IHWWPXV9/2504.html,,,Computer Science - Artificial Intelligence,,,,,,,,,,,,,,,,,,,arXiv:2504.02181,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRRHYYDA,journalArticle,2025.0,"Ozkan, Ecem; Tekin, Aysun; Ozkan, Mahmut Can; Cabrera, Daniel; Niven, Alexander; Dong, Yue",Global Health care Professionals’ Perceptions of Large Language Model Use In Practice: Cross-Sectional Survey Study,JMIR Medical Education,,,,https://mededu.jmir.org/2025/1/e58801,"Abstract Background: ChatGPT is a large language model-based chatbot developed by OpenAI. ChatGPT has many potential applications to health care, including enhanced diagnostic accuracy and efficiency, improved treatment planning, and better patient outcomes. However, health care professionals’ perceptions of ChatGPT and similar artificial intelligence tools are not well known. Understanding these attitudes is important to inform the best approaches to exploring their use in medicine. Objective: Our aim was to evaluate the health care professionals’ awareness and perceptions regarding potential applications of ChatGPT in the medical field, including potential benefits and challenges of adoption. Methods: We designed a 33-question online survey that was distributed among health care professionals via targeted emails and professional Twitter and LinkedIn accounts. The survey included a range of questions to define respondents’ demographic characteristics, familiarity with ChatGPT, perceptions of this tool’s usefulness and reliability, and opinions on its potential to improve patient care, research, and education efforts. Results: One hundred and fifteen health care professionals from 21 countries responded to the survey, including physicians, nurses, researchers, and educators. Of these, 101 (87.8%) had heard of ChatGPT, mainly from peers, social media, and news, and 77 (76.2%) had used ChatGPT at least once. Participants found ChatGPT to be helpful for writing manuscripts (n=31, 45.6%), emails (n=25, 36.8%), and grants (n=12, 17.6%); accessing the latest research and evidence-based guidelines (n=21, 30.9%); providing suggestions on diagnosis or treatment (n=15, 22.1%); and improving patient communication (n=12, 17.6%). Respondents also felt that the ability of ChatGPT to access and summarize research articles (n=22, 46.8%), provide quick answers to clinical questions (n=15, 31.9%), and generate patient education materials (n=10, 21.3%) was helpful. However, there are concerns regarding the use of ChatGPT, for example, the accuracy of responses (n=14, 29.8%), limited applicability in specific practices (n=18, 38.3%), and legal and ethical considerations (n=6, 12.8%), mainly related to plagiarism or copyright violations. Participants stated that safety protocols such as data encryption (n=63, 62.4%) and access control (n=52, 51.5%) could assist in ensuring patient privacy and data security. Conclusions: Our findings show that ChatGPT use is widespread among health care professionals in daily clinical, research, and educational activities. The majority of our participants found ChatGPT to be useful; however, there are concerns about patient privacy, data security, and its legal and ethical issues as well as the accuracy of its information. Further studies are required to understand the impact of ChatGPT and other large language models on clinical, educational, and research outcomes, and the concerns regarding its use must be addressed systematically and through appropriate methods.",2025,2025-05-22 09:49:53,2025-05-26 13:44:27,2025-05-22 09:49:49,e58801,,,11.0,,,Global Health care Professionals’ Perceptions of Large Language Model Use In Practice,,,,,,,,,,,,Google Scholar,,"Publisher: JMIR Publications Toronto, Canada",,/Users/ksoares/Zotero/storage/PFH4BJU3/e58801.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9CWUUFPR,preprint,2024.0,"Feng, Xiachong; Dou, Longxu; Li, Ella; Wang, Qinghao; Wang, Haochuan; Guo, Yu; Ma, Chang; Kong, Lingpeng",A Survey on Large Language Model-Based Social Agents in Game-Theoretic Scenarios,,,,10.48550/arXiv.2412.03920,http://arxiv.org/abs/2412.03920,"Game-theoretic scenarios have become pivotal in evaluating the social intelligence of Large Language Model (LLM)-based social agents. While numerous studies have explored these agents in such settings, there is a lack of a comprehensive survey summarizing the current progress. To address this gap, we systematically review existing research on LLM-based social agents within game-theoretic scenarios. Our survey organizes the findings into three core components: Game Framework, Social Agent, and Evaluation Protocol. The game framework encompasses diverse game scenarios, ranging from choice-focusing to communication-focusing games. The social agent part explores agents' preferences, beliefs, and reasoning abilities. The evaluation protocol covers both game-agnostic and game-specific metrics for assessing agent performance. By reflecting on the current research and identifying future research directions, this survey provides insights to advance the development and evaluation of social agents in game-theoretic scenarios.",2024-12-05,2025-05-22 09:49:53,2025-05-22 09:49:53,2025-05-22 09:49:51,,,,,,,,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2412.03920 [cs],,/Users/ksoares/Zotero/storage/CKM58788/Feng et al. - 2024 - A Survey on Large Language Model-Based Social Agents in Game-Theoretic Scenarios.pdf; /Users/ksoares/Zotero/storage/TD7U2TIP/2412.html,,,Computer Science - Computation and Language; Computer Science - Artificial Intelligence,,,,,,,,,,,,,,,,,,,arXiv:2412.03920,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3KZJ4NC,journalArticle,2025.0,"Fu, Yu; Wang, Mingguo; Wang, Chengbin; Dong, Shuaixian; Chen, Jianguo; Wang, Jiyuan; Yu, Hongping; Huang, Jing; Chang, Liheng; Wang, Bo",GeoMinLM: A large language model in geology and mineral survey in Yunnan Province,Ore Geology Reviews,,,,https://www.sciencedirect.com/science/article/pii/S0169136825001982,"In recent years, the development of artificial intelligence and big data technologies has led to the advancement of tools and solutions for transforming the geological and mineral survey paradigm, which requires a large amount of geological knowledge in a complex and arduous working environment. The large language model (LLM) has a significant advantage in answering generative intelligent questions. However, LLMs for general fields have limitations in answering professional questions in a vertical domain like geology. To overcome this challenge, we proposed and developed GeoMinLM, an LLM for geological and mineral exploration scenarios in Yunnan Province, and explored its applications in intelligent Q&A. Leveraging a proprietary dataset of 5.16 million words in geology and mineral exploration, we trained GeoMinLM based on Baichuan-2, achieving superior performance through fine-tuning and hyperparameter optimization. By integrating expert knowledge via a knowledge graph, we significantly reduced hallucinations and enhanced professionalism. This study proves that GeoMinLM is helpful for accurate information retrieval and knowledge dissemination, thereby supporting the intelligent advancement of geological and mineral fields.",2025,2025-05-22 09:49:53,2025-05-26 13:44:11,2025-05-22 09:49:53,106638,,,,,,GeoMinLM,,,,,,,,,,,,Google Scholar,,Publisher: Elsevier,,/Users/ksoares/Zotero/storage/86LHETWG/S0169136825001982.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRW22KKW,journalArticle,2025.0,"Song, Shezheng; Li, Xiaopeng; Li, Shasha; Zhao, Shan; Yu, Jie; Ma, Jun; Mao, Xiaoguang; Zhang, Weimin; Wang, Meng",How to Bridge the Gap between Modalities: Survey on Multimodal Large Language Model,IEEE Transactions on Knowledge and Data Engineering,,,,https://ieeexplore.ieee.org/abstract/document/10841938/,"We explore Multimodal Large Language Models (MLLMs), which integrate LLMs like GPT-4 to handle multimodal data, including text, images, audio, and more. MLLMs demonstrate capabilities such as generating image captions and answering image-based questions, bridging the gap towards real-world human-computer interactions and hinting at a potential pathway to artificial general intelligence. However, MLLMs still face challenges in addressing the semantic gap in multimodal data, which may lead to erroneous outputs, posing potential risks to society. Selecting the appropriate modality alignment method is crucial, as improper methods might require more parameters without significant performance improvements. This paper aims to explore modality alignment methods for LLMs and their current capabilities. Implementing effective modality alignment can help LLMs address environmental issues and enhance accessibility. The study surveys existing modality alignment methods for MLLMs, categorizing them into four groups: (1) Multimodal Converter, which transforms data into a format that LLMs can understand; (2) Multimodal Perceiver, which improves how LLMs percieve different types of data; (3) Tool Learning, which leverages external tools to convert data into a common format, usually text; and (4) Data-Driven Method, which teaches LLMs to understand specific data types within datasets.",2025,2025-05-22 09:51:42,2025-05-26 13:44:34,2025-05-22 09:51:06,,,,,,,How to Bridge the Gap between Modalities,,,,,,,,,,,,Google Scholar,,Publisher: IEEE,,/Users/ksoares/Zotero/storage/6JK3GVPK/scholar.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7QMDN745,journalArticle,2025.0,"Sargeant, Holli; Izzidien, Ahmed; Steffek, Felix",Topic classification of case law using a large language model and a new taxonomy for UK law: AI insights into summary judgment,Artificial Intelligence and Law,,"0924-8463, 1572-8382",10.1007/s10506-025-09434-0,https://link.springer.com/10.1007/s10506-025-09434-0,"Abstract             This paper addresses a critical gap in legal analytics by developing and applying a novel taxonomy for topic classification of summary judgment cases in the United Kingdom. Using a curated dataset of summary judgment cases, we use the Large Language Model Claude 3 Opus to explore functional topics and trends. We find that Claude 3 Opus correctly classified the topic with an accuracy of 87.13% and an F1 score of 0.87. The analysis reveals distinct patterns in the application of summary judgments across various legal domains. As case law in the United Kingdom is not originally labelled with keywords or a topic filtering option, the findings not only refine our understanding of the thematic underpinnings of summary judgments but also illustrate the potential of combining traditional and AI-driven approaches in legal classification. Therefore, this paper provides a new and general taxonomy for UK law. The implications of this work serve as a foundation for further research and policy discussions in the field of judicial administration and computational legal research methodologies.",2025-02-25,2025-05-22 09:51:42,2025-05-22 09:51:42,2025-05-22 09:51:09,,,,,,Artif Intell Law,Topic classification of case law using a large language model and a new taxonomy for UK law,,,,,,,en,,,,,DOI.org (Crossref),,,,/Users/ksoares/Zotero/storage/ERPWZL9V/Sargeant et al. - 2025 - Topic classification of case law using a large language model and a new taxonomy for UK law AI insi.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LWV6GX95,journalArticle,2025.0,"De Carvalho, Gabriel Peixoto; Sawanobori, Tetsuya; Horii, Takato","Data-Driven Motion Planning: A Survey on Deep Neural Networks, Reinforcement Learning, and Large Language Model Approaches",IEEE Access,,,,https://ieeexplore.ieee.org/abstract/document/10930422/,"Motion planning is a fundamental challenge in robotics, involving the creation of trajectories from start to goal states while meeting constraints like collision avoidance and joint limits. Its complexity increases with the number of robot joints. Several traditional approaches tackle this problem, such as sampling motion planning, grid-based methods, potential fields, and optimization techniques. Recent advancements in deep neural networks, reinforcement learning, and large language models enable new possibilities for solving motion planning problems by improving sampling efficiency, optimizing control policies, and enabling task planning through natural language prompts. This survey comprehensively reviews these novel approaches, providing background knowledge, analyzing key contributions, and identifying common patterns, limitations, and research gaps. Our work is the first to integrate all three major data-driven approaches, discussing their applications and future research directions.",2025,2025-05-22 09:51:42,2025-05-26 13:42:26,2025-05-22 09:51:12,,,,,,,Data-Driven Motion Planning,,,,,,,,,,,,Google Scholar,,Publisher: IEEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ2LQIVV,journalArticle,2025.0,"Du, Shangheng; Zhao, Jiabao; Shi, Jinxin; Xie, Zhentao; Jiang, Xin; Bai, Yanhong; He, Liang",A Survey on the Optimization of Large Language Model-based Agents,arXiv preprint arXiv:2503.12434,,,,https://arxiv.org/abs/2503.12434,"With the rapid development of Large Language Models (LLMs), LLM-based agents have been widely adopted in various fields, becoming essential for autonomous decision-making and interactive tasks. However, current work typically relies on prompt design or fine-tuning strategies applied to vanilla LLMs, which often leads to limited effectiveness or suboptimal performance in complex agent-related environments. Although LLM optimization techniques can improve model performance across many general tasks, they lack specialized optimization towards critical agent functionalities such as long-term planning, dynamic environmental interaction, and complex decision-making. Although numerous recent studies have explored various strategies to optimize LLM-based agents for complex agent tasks, a systematic review summarizing and comparing these methods from a holistic perspective is still lacking. In this survey, we provide a comprehensive review of LLM-based agent optimization approaches, categorizing them into parameter-driven and parameter-free methods. We first focus on parameter-driven optimization, covering fine-tuning-based optimization, reinforcement learning-based optimization, and hybrid strategies, analyzing key aspects such as trajectory data construction, fine-tuning techniques, reward function design, and optimization algorithms. Additionally, we briefly discuss parameter-free strategies that optimize agent behavior through prompt engineering and external knowledge retrieval. Finally, we summarize the datasets and benchmarks used for evaluation and tuning, review key applications of LLM-based agents, and discuss major challenges and promising future directions. Our repository for related references is available at this https URL.",2025,2025-05-22 09:51:42,2025-05-26 13:40:50,2025-05-22 09:51:12,,,,,,,,,,,,,,,,,,,Google Scholar,,,,/Users/ksoares/Zotero/storage/U2EX32IQ/Du et al. - 2025 - A Survey on the Optimization of Large Language Model-based Agents.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J9RMUUGE,journalArticle,2024.0,"Yamagata, Yuki; Yamada, Ryota",Survey on large language model annotation of cellular senescence from figures in review articles,Genomics & Informatics,,2234-0742,10.1186/s44342-024-00011-6,https://genomicsinform.biomedcentral.com/articles/10.1186/s44342-024-00011-6,"Abstract             This study evaluated large language models (LLMs), particularly the GPT-4 with vision (GPT-4 V) and GPT-4 Turbo, for annotating biomedical figures, focusing on cellular senescence. We assessed the ability of LLMs to categorize and annotate complex biomedical images to enhance their accuracy and efficiency. Our experiments employed prompt engineering with figures from review articles, achieving more than 70% accuracy for label extraction and approximately 80% accuracy for node-type classification. Challenges were noted in the correct annotation of the relationship between directionality and inhibitory processes, which were exacerbated as the number of nodes increased. Using figure legends was a more precise identification of sources and targets than using captions, but sometimes lacked pathway details. This study underscores the potential of LLMs in decoding biological mechanisms from text and outlines avenues for improving inhibitory relationship representations in biomedical informatics.",2024-06-17,2025-05-22 09:51:42,2025-05-22 09:51:42,2025-05-22 09:51:14,7,,1.0,22.0,,Genom. Inform.,,,,,,,,en,,,,,DOI.org (Crossref),,,,/Users/ksoares/Zotero/storage/YW9A4B6Y/Yamagata et Yamada - 2024 - Survey on large language model annotation of cellular senescence from figures in review articles.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZFDQEJ96,preprint,2025.0,"Yan, Yibo; Su, Jiamin; He, Jianxiang; Fu, Fangteng; Zheng, Xu; Lyu, Yuanhuiyi; Wang, Kun; Wang, Shen; Wen, Qingsong; Hu, Xuming","A Survey of Mathematical Reasoning in the Era of Multimodal Large Language Model: Benchmark, Method & Challenges",,,,10.48550/arXiv.2412.11936,http://arxiv.org/abs/2412.11936,"Mathematical reasoning, a core aspect of human cognition, is vital across many domains, from educational problem-solving to scientific advancements. As artificial general intelligence (AGI) progresses, integrating large language models (LLMs) with mathematical reasoning tasks is becoming increasingly significant. This survey provides the first comprehensive analysis of mathematical reasoning in the era of multimodal large language models (MLLMs). We review over 200 studies published since 2021, and examine the state-of-the-art developments in Math-LLMs, with a focus on multimodal settings. We categorize the field into three dimensions: benchmarks, methodologies, and challenges. In particular, we explore multimodal mathematical reasoning pipeline, as well as the role of (M)LLMs and the associated methodologies. Finally, we identify five major challenges hindering the realization of AGI in this domain, offering insights into the future direction for enhancing multimodal reasoning capabilities. This survey serves as a critical resource for the research community in advancing the capabilities of LLMs to tackle complex multimodal reasoning tasks.",2025-05-20,2025-05-22 09:51:42,2025-05-22 09:51:42,2025-05-22 09:51:16,,,,,,,A Survey of Mathematical Reasoning in the Era of Multimodal Large Language Model,,,,,arXiv,,,,,,,arXiv.org,,arXiv:2412.11936 [cs],,"/Users/ksoares/Zotero/storage/QHUYHI7S/Yan et al. - 2025 - A Survey of Mathematical Reasoning in the Era of Multimodal Large Language Model Benchmark, Method.pdf; /Users/ksoares/Zotero/storage/ZIUXT86K/2412.html",,,Computer Science - Computation and Language,,,,,,,,,,,,,,,,,,,arXiv:2412.11936,,,,,,,,,,,,,,,,,,,,,,,,,,,
